Year,GDP_Millions,GDP_PerCapita,Unemployment_Rate,Poverty_Percent,Median_household_ Income,Governor_Name,Party,State_Name,state_initial
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,490264,41514,0.05,0.119,52491,Rick Snyder,Republican,Michigan,MI
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,726562,49155,0.053,0.117,56907,Tom Wolf,Democrat,Pennsylvania,PA
2016,575501,55635,0.049,0.103,76126,Christopher Christie,Republican,New Jersey,NJ
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,151840,42927,0.058,0.115,55180,Brian Sandoval,Republican,Nevada,NV
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,336414,41828,0.047,0.148,48547,Bill Haslam,Republican,Tennessee,TN
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,160451,46003,0.04,0.127,54935,Sam Brownback,Republican,Kansas,KS
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,340501,44577,0.044,0.127,52314,Mike Pence,Republican,Indiana,IN
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,575501,55635,0.049,0.103,76126,Christopher Christie,Republican,New Jersey,NJ
2016,623265,46385,0.05,0.136,52344,John Kasich,Republican,Ohio,OH
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,387733,54003,0.043,0.084,78945,Larry Hogan,Republican,Maryland,MD
2016,207368,36538,0.059,0.163,46257,Robert Bentley,Republican,Alabama,AL
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,300915,42442,0.045,0.114,51746,Jeremiah W. (Jay) Nixon,Democrat,Missouri,MO
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,119152,36249,0.04,0.161,44334,Asa Hutchinson,Republican,Arkansas,AR
2016,514638,62510,0.04,0.106,75297,Charles Baker,Republican,Massachusetts,MA
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,496021,50803,0.04,0.111,68114,Terry McAuliffe,Democrat,Virginia,VA
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,119152,36249,0.04,0.161,44334,Asa Hutchinson,Republican,Arkansas,AR
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,496021,50803,0.04,0.111,68114,Terry McAuliffe,Democrat,Virginia,VA
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,157827,43069,0.033,0.089,65977,Specer Cox,Republican,Utah,UT
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,68837,35099,0.037,0.117,51807,C.L. â€œButchâ€ Otter,Republican,Idaho,ID
2016,487275,55001,0.052,0.112,67106,Jay Inslee,Democrat,Washington,WA
2016,300915,42442,0.045,0.114,51746,Jeremiah W. (Jay) Nixon,Democrat,Missouri,MO
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,157827,43069,0.033,0.089,65977,Specer Cox,Republican,Utah,UT
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,336414,41828,0.047,0.148,48547,Bill Haslam,Republican,Tennessee,TN
2016,215120,71056,0.049,0.142,49501,Nikki R. Haley,Republican,South Carolina,SC
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,726562,49155,0.053,0.117,56907,Tom Wolf,Democrat,Pennsylvania,PA
2016,300915,42442,0.045,0.114,51746,Jeremiah W. (Jay) Nixon,Democrat,Missouri,MO
2016,487275,55001,0.052,0.112,67106,Jay Inslee,Democrat,Washington,WA
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,227091,44254,0.061,0.194,45146,Bobby Jindal,Republican,Louisiana,LA
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,70924,36161,0.061,0.163,43385,Earl Ray Tomblin,Democrat,West Virginia,WV
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,60254,38014,0.038,0.125,53079,Paul LePage,Republican,Maine,ME
2016,487275,55001,0.052,0.112,67106,Jay Inslee,Democrat,Washington,WA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,107291,31522,0.059,0.201,41754,Phil Bryant,Republican,Mississippi,MS
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,344061,53005,0.039,0.083,65599,Mark Dayton,Democrat,Minnesota,MN
2016,514638,62510,0.04,0.106,75297,Charles Baker,Republican,Massachusetts,MA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,300915,42442,0.045,0.114,51746,Jeremiah W. (Jay) Nixon,Democrat,Missouri,MO
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,151840,42927,0.058,0.115,55180,Brian Sandoval,Republican,Nevada,NV
2016,196485,38298,0.05,0.174,46659,Matt Bevin,Republican,Kentucky,KY
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,118146,53099,0.031,0.099,56927,Pete Rickets,Republican,Nebraska,NE
2016,211306,48342,0.047,0.118,57532,Kate Brown,Democrat,Oregon,OR
2016,215120,71056,0.049,0.142,49501,Nikki R. Haley,Republican,South Carolina,SC
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,514638,62510,0.04,0.106,75297,Charles Baker,Republican,Massachusetts,MA
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,300915,42442,0.045,0.114,51746,Jeremiah W. (Jay) Nixon,Democrat,Missouri,MO
2016,211306,48342,0.047,0.118,57532,Kate Brown,Democrat,Oregon,OR
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,344061,53005,0.039,0.083,65599,Mark Dayton,Democrat,Minnesota,MN
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,340501,44577,0.044,0.127,52314,Mike Pence,Republican,Indiana,IN
2016,207368,36538,0.059,0.163,46257,Robert Bentley,Republican,Alabama,AL
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,211306,48342,0.047,0.118,57532,Kate Brown,Democrat,Oregon,OR
2016,211306,48342,0.047,0.118,57532,Kate Brown,Democrat,Oregon,OR
2016,196485,38298,0.05,0.174,46659,Matt Bevin,Republican,Kentucky,KY
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,496021,50803,0.04,0.111,68114,Terry McAuliffe,Democrat,Virginia,VA
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,50728,67411,0.066,0.109,76440,Bill Walker,Independent,Alaska,AK
2016,340501,44577,0.044,0.127,52314,Mike Pence,Republican,Indiana,IN
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,207368,36538,0.059,0.163,46257,Robert Bentley,Republican,Alabama,AL
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,83914,49497,0.029,0.101,74511,David Ige,Democrat,Hawaii,HI
2016,623265,46385,0.05,0.136,52344,John Kasich,Republican,Ohio,OH
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,496021,50803,0.04,0.111,68114,Terry McAuliffe,Democrat,Virginia,VA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,300915,42442,0.045,0.114,51746,Jeremiah W. (Jay) Nixon,Democrat,Missouri,MO
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,207368,36538,0.059,0.163,46257,Robert Bentley,Republican,Alabama,AL
2016,726562,49155,0.053,0.117,56907,Tom Wolf,Democrat,Pennsylvania,PA
2016,490264,41514,0.05,0.119,52491,Rick Snyder,Republican,Michigan,MI
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,487275,55001,0.052,0.112,67106,Jay Inslee,Democrat,Washington,WA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,107291,31522,0.059,0.201,41754,Phil Bryant,Republican,Mississippi,MS
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,196485,38298,0.05,0.174,46659,Matt Bevin,Republican,Kentucky,KY
2016,157827,43069,0.033,0.089,65977,Specer Cox,Republican,Utah,UT
2016,207368,36538,0.059,0.163,46257,Robert Bentley,Republican,Alabama,AL
2016,57353,46668,0.052,0.116,60596,Daniel McKee,Democrat,Rhode Island,RI
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,487275,55001,0.052,0.112,67106,Jay Inslee,Democrat,Washington,WA
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,300915,42442,0.045,0.114,51746,Jeremiah W. (Jay) Nixon,Democrat,Missouri,MO
2016,68837,35099,0.037,0.117,51807,C.L. â€œButchâ€ Otter,Republican,Idaho,ID
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,623265,46385,0.05,0.136,52344,John Kasich,Republican,Ohio,OH
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,45491,39214,0.043,0.118,50027,Greg Gianforte,Republican,Montana,MT
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,107291,31522,0.059,0.201,41754,Phil Bryant,Republican,Mississippi,MS
2016,207368,36538,0.059,0.163,46257,Robert Bentley,Republican,Alabama,AL
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,215120,71056,0.049,0.142,49501,Nikki R. Haley,Republican,South Carolina,SC
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,35879,61417,0.054,0.103,59882,Matthew Mead,Republican,Wyoming,WY
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,79090,49480,0.029,0.068,70936,Maggie Hassan,Democrat,New Hampshire,NH
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,207368,36538,0.059,0.163,46257,Robert Bentley,Republican,Alabama,AL
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,107291,31522,0.059,0.201,41754,Phil Bryant,Republican,Mississippi,MS
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,119152,36249,0.04,0.161,44334,Asa Hutchinson,Republican,Arkansas,AR
2016,575501,55635,0.049,0.103,76126,Christopher Christie,Republican,New Jersey,NJ
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,263670,62236,0.048,0.095,73433,Dannel Malloy,Democrat,Connecticut,CT
2016,490264,41514,0.05,0.119,52491,Rick Snyder,Republican,Michigan,MI
2016,118146,53099,0.031,0.099,56927,Pete Rickets,Republican,Nebraska,NE
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,129649,159395,0.062,0.165,75506,Bob Ferguson,Democrat,District of Columbia,DC
2016,69355,63271,0.045,0.113,61757,Jack Markell,Democrat,Delaware,DE
2016,181011,49218,0.036,0.101,56247,Terry E. Branstad,Republican,Iowa,IA
2016,83914,49497,0.029,0.101,74511,David Ige,Democrat,Hawaii,HI
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,227091,44254,0.061,0.194,45146,Bobby Jindal,Republican,Louisiana,LA
2016,196485,38298,0.05,0.174,46659,Matt Bevin,Republican,Kentucky,KY
2016,181011,49218,0.036,0.101,56247,Terry E. Branstad,Republican,Iowa,IA
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,329912,52019,0.031,0.092,65685,John Hickenlooper,Democrat,Colorado,CO
2016,623265,46385,0.05,0.136,52344,John Kasich,Republican,Ohio,OH
2016,35879,61417,0.054,0.103,59882,Matthew Mead,Republican,Wyoming,WY
2016,547547,43313,0.054,0.168,53559,Nathan Deal,Republican,Georgia,GA
2016,215120,71056,0.049,0.142,49501,Nikki R. Haley,Republican,South Carolina,SC
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,336414,41828,0.047,0.148,48547,Bill Haslam,Republican,Tennessee,TN
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,151840,42927,0.058,0.115,55180,Brian Sandoval,Republican,Nevada,NV
2016,227091,44254,0.061,0.194,45146,Bobby Jindal,Republican,Louisiana,LA
2016,215120,71056,0.049,0.142,49501,Nikki R. Haley,Republican,South Carolina,SC
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,129649,159395,0.062,0.165,75506,Bob Ferguson,Democrat,District of Columbia,DC
2016,227091,44254,0.061,0.194,45146,Bobby Jindal,Republican,Louisiana,LA
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,211306,48342,0.047,0.118,57532,Kate Brown,Democrat,Oregon,OR
2016,344061,53005,0.039,0.083,65599,Mark Dayton,Democrat,Minnesota,MN
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,207368,36538,0.059,0.163,46257,Robert Bentley,Republican,Alabama,AL
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,490264,41514,0.05,0.119,52491,Rick Snyder,Republican,Michigan,MI
2016,490264,41514,0.05,0.119,52491,Rick Snyder,Republican,Michigan,MI
2016,50728,67411,0.066,0.109,76440,Bill Walker,Independent,Alaska,AK
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,387733,54003,0.043,0.084,78945,Larry Hogan,Republican,Maryland,MD
2016,526030,43372,0.051,0.144,50584,Pat McCrory,Republican,North Carolina,NC
2016,575501,55635,0.049,0.103,76126,Christopher Christie,Republican,New Jersey,NJ
2016,953353,38398,0.049,0.146,50860,Rick Scott,Republican,Florida,FL
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,1551354,63420,0.049,0.13,62909,Kathy Hochul,Democrat,New York,NY
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,227091,44254,0.061,0.194,45146,Bobby Jindal,Republican,Louisiana,LA
2016,181244,45007,0.046,0.144,49176,Mary Fallin,Republican,Oklahoma,OK
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,83914,49497,0.029,0.101,74511,David Ige,Democrat,Hawaii,HI
2016,807043,52795,0.059,0.115,60960,Bruce Rauner,Republican,Illinois,IL
2016,70924,36161,0.061,0.163,43385,Earl Ray Tomblin,Democrat,West Virginia,WV
2016,1579015,52993,0.046,0.143,56565,Greg Abbot,Republican,Texas,TX
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,2569634,55374,0.055,0.139,67739,Edmund G. Brown Jr.,Democrat,California,CA
2016,340501,44577,0.044,0.127,52314,Mike Pence,Republican,Indiana,IN
2016,89769,40842,0.067,0.187,46748,Susana Martinez,Republican,New Mexico,NM
2016,314073,46340,0.039,0.111,56811,Scott Walker,Republican,Wisconsin,WI
2016,227091,44254,0.061,0.194,45146,Bobby Jindal,Republican,Louisiana,LA
2016,313081,38427,0.055,0.166,53558,Doug Ducey,Republican,Arizona,AZ
